,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
8140,107,4,8.0,81,0.4,666,4.9,0.0,0.0,0.0,0,1,1
8141,166,5,8.0,84,0.7,569,5.4,0.0,0.0,0.0,0,1,1
8142,448,6,7.2,83,0.8,636,4.4,0.0,0.0,0.0,0,1,1
8143,1115,7,7.0,86,1.1,455,4.8,0.0,0.0,0.0,0,1,1
8144,1975,8,7.2,80,0.8,515,3.9,0.13,0.0,0.0,0,1,1
8145,1005,9,8.9,67,1.1,578,3.0,0.69,0.0,0.0,0,1,1
8146,790,10,11.8,59,0.9,616,4.0,1.23,0.0,0.0,0,1,1
8147,829,11,13.8,47,1.2,994,2.6,1.71,0.0,0.0,0,1,1
8148,971,12,16.4,48,2.1,653,5.3,1.68,0.0,0.0,0,1,1
8149,986,13,16.8,46,1.1,760,5.0,1.71,0.0,0.0,0,1,1
8150,993,14,17.5,38,1.2,1090,3.0,1.74,0.0,0.0,0,1,1
8151,1100,15,18.0,39,1.0,1208,3.8,1.21,0.0,0.0,0,1,1
8152,1318,16,16.8,46,1.8,1041,5.0,0.72,0.0,0.0,0,1,1
8153,1664,17,15.7,49,2.0,1252,5.0,0.26,0.0,0.0,0,1,1
8154,2357,18,14.5,54,1.3,1343,5.2,0.01,0.0,0.0,0,1,1
8155,1618,19,13.2,66,1.7,705,6.9,0.0,0.0,0.0,0,1,1
8156,1464,20,12.7,75,2.0,433,8.3,0.0,0.0,0.0,0,1,1
8157,1289,21,12.2,79,1.8,351,8.6,0.0,0.0,0.0,0,1,1
8158,1215,22,11.6,81,1.2,336,8.4,0.0,0.0,0.0,0,1,1
8159,829,23,10.9,82,0.1,346,7.9,0.0,0.0,0.0,0,1,1
8160,0,0,10.0,73,0.5,700,5.3,0.0,0.0,0.0,0,1,0
8161,0,1,9.8,75,0.5,668,5.5,0.0,0.0,0.0,0,1,0
8162,0,2,9.7,78,0.0,619,6.0,0.0,0.0,0.0,0,1,0
8163,0,3,9.4,81,0.3,500,6.2,0.0,0.0,0.0,0,1,0
8164,0,4,9.1,81,0.0,493,6.0,0.0,0.0,0.0,0,1,0
8165,0,5,8.8,84,0.6,420,6.2,0.0,0.0,0.0,0,1,0
8166,0,6,8.5,83,0.7,409,5.7,0.0,0.0,0.0,0,1,0
8167,0,7,8.3,84,0.9,422,5.7,0.0,0.0,0.0,0,1,0
8168,0,8,8.7,77,0.7,529,4.8,0.11,0.0,0.0,0,1,0
8169,0,9,10.1,68,0.2,578,4.4,0.33,0.0,0.0,0,1,0
8170,0,10,11.7,62,0.5,521,4.6,0.77,0.0,0.0,0,1,0
8171,0,11,13.0,55,1.0,488,4.1,0.84,0.0,0.0,0,1,0
8172,0,12,14.5,57,0.8,373,6.0,1.08,0.0,0.0,0,1,0
8173,0,13,16.1,56,1.7,328,7.3,1.54,0.0,0.0,0,1,0
8174,0,14,17.4,50,2.4,336,6.8,1.52,0.0,0.0,0,1,0
8175,0,15,16.3,54,1.6,374,6.9,0.76,0.0,0.0,0,1,0
8176,0,16,16.6,55,1.3,334,7.5,0.66,0.0,0.0,0,1,0
8177,0,17,15.3,63,1.2,260,8.2,0.23,0.0,0.0,0,1,0
8178,0,18,14.0,71,1.5,201,8.8,0.01,0.0,0.0,0,1,0
8179,0,19,13.3,72,1.1,234,8.3,0.0,0.0,0.0,0,1,0
8180,0,20,13.2,73,1.1,246,8.4,0.0,0.0,0.0,0,1,0
8181,0,21,13.0,76,0.9,231,8.8,0.0,0.0,0.0,0,1,0
8182,0,22,12.3,73,1.2,277,7.5,0.0,0.0,0.0,0,1,0
8183,0,23,12.2,74,1.1,291,7.6,0.0,0.0,0.0,0,1,0
8184,639,0,11.9,74,1.6,287,7.4,0.0,0.0,0.0,0,1,1
8185,410,1,11.9,76,1.4,286,7.7,0.0,0.0,0.0,0,1,1
8186,136,2,12.0,81,1.3,295,8.8,0.0,0.0,0.0,0,1,1
8187,40,3,10.8,88,1.0,145,8.8,0.0,0.5,0.0,0,1,1
8188,47,4,10.6,95,0.7,94,9.8,0.0,0.0,0.0,0,1,1
8189,71,5,11.1,95,0.2,117,10.3,0.0,0.0,0.0,0,1,1
8190,194,6,11.0,91,1.0,124,9.5,0.0,1.0,0.0,0,1,1
8191,526,7,10.8,91,1.3,216,9.3,0.0,0.0,0.0,0,1,1
8192,1171,8,11.3,89,1.1,279,9.5,0.01,0.0,0.0,0,1,1
8193,740,9,11.2,86,1.0,372,8.9,0.09,0.5,0.0,0,1,1
8194,555,10,11.9,84,0.9,482,9.2,0.2,0.0,0.0,0,1,1
8195,608,11,12.4,82,0.6,507,9.4,0.34,0.0,0.0,0,1,1
8196,697,12,13.2,77,1.3,589,9.2,0.5,0.0,0.0,0,1,1
8197,798,13,14.5,74,1.3,610,9.9,0.75,0.0,0.0,0,1,1
8198,767,14,15.5,68,1.4,693,9.6,1.15,0.0,0.0,0,1,1
8199,848,15,15.4,72,1.1,608,10.3,0.57,0.0,0.0,0,1,1
8200,834,16,15.2,72,1.2,625,10.1,0.4,0.0,0.0,0,1,1
8201,1115,17,14.9,73,0.9,854,10.0,0.04,0.0,0.0,0,1,1
8202,1347,18,14.4,77,1.0,912,10.4,0.0,0.0,0.0,0,1,1
8203,1176,19,13.8,81,1.5,760,10.5,0.0,0.0,0.0,0,1,1
8204,1062,20,13.3,77,1.6,833,9.3,0.0,0.0,0.0,0,1,1
8205,1062,21,13.5,75,0.8,1275,9.1,0.0,0.0,0.0,0,1,1
8206,1003,22,13.2,74,1.4,1407,8.6,0.0,0.0,0.0,0,1,1
8207,679,23,12.9,72,1.4,2000,7.9,0.0,0.0,0.0,0,1,1
8208,395,0,12.9,70,1.8,2000,7.5,0.0,0.0,0.0,0,1,1
8209,158,1,11.9,77,1.1,1634,7.9,0.0,0.0,0.0,0,1,1
8210,122,2,11.8,84,1.6,1874,9.1,0.0,0.0,0.0,0,1,1
8211,78,3,11.8,86,1.6,1819,9.5,0.0,0.5,0.0,0,1,1
8212,50,4,10.8,87,1.7,956,8.7,0.0,0.0,0.0,0,1,1
8213,49,5,10.8,89,1.6,957,9.0,0.0,0.0,0.0,0,1,1
8214,136,6,10.6,90,1.6,1065,9.0,0.0,1.5,0.0,0,1,1
8215,174,7,10.9,88,1.8,1866,8.9,0.0,0.0,0.0,0,1,1
8216,148,8,10.6,89,1.5,689,8.8,0.02,0.0,0.0,0,1,1
8217,56,9,10.6,94,2.1,739,9.6,0.06,2.0,0.0,0,1,1
8218,17,10,10.8,94,1.8,578,9.8,0.15,0.0,0.0,0,1,1
8219,25,11,10.9,95,2.4,519,10.1,0.12,0.0,0.0,0,1,1
8220,17,12,11.4,95,2.5,792,10.6,0.44,5.5,0.0,0,1,1
8221,18,13,11.5,95,2.1,457,10.7,0.32,0.0,0.0,0,1,1
8222,46,14,11.3,96,2.7,302,10.6,0.11,0.0,0.0,0,1,1
8223,56,15,11.4,96,2.0,910,10.7,0.07,9.5,0.0,0,1,1
8224,14,16,11.7,96,1.4,587,11.0,0.02,0.0,0.0,0,1,1
8225,30,17,11.9,97,0.7,269,11.4,0.0,0.0,0.0,0,1,1
8226,40,18,12.9,97,0.0,406,12.4,0.0,9.0,0.0,0,1,1
8227,19,19,12.8,97,0.9,245,12.3,0.0,0.0,0.0,0,1,1
8228,12,20,13.9,97,2.5,594,13.4,0.0,0.0,0.0,0,1,1
8229,21,21,14.0,96,4.1,292,13.3,0.0,18.0,0.0,0,1,1
8230,14,22,12.4,96,2.7,545,11.7,0.0,0.0,0.0,0,1,1
8231,26,23,11.5,96,3.0,691,10.8,0.0,0.0,0.0,0,1,1
8232,0,0,12.0,96,3.1,1185,11.3,0.0,18.0,0.0,0,1,0
8233,0,1,11.4,89,2.6,1376,9.6,0.0,0.0,0.0,0,1,0
8234,0,2,11.3,88,3.7,1680,9.3,0.0,0.0,0.0,0,1,0
8235,0,3,10.8,82,2.8,1712,7.8,0.0,0.5,0.0,0,1,0
8236,0,4,10.6,75,3.2,913,6.3,0.0,0.0,0.0,0,1,0
8237,0,5,10.9,68,3.1,1034,5.2,0.0,0.0,0.0,0,1,0
8238,0,6,11.0,70,3.1,900,5.7,0.0,0.0,0.0,0,1,0
8239,0,7,10.4,81,3.0,1741,7.2,0.0,0.0,0.0,0,1,0
8240,0,8,10.1,85,2.4,1809,7.6,0.05,0.0,0.0,0,1,0
8241,0,9,10.8,78,2.6,1985,7.1,0.13,0.5,0.0,0,1,0
8242,0,10,11.3,68,4.7,1984,5.5,0.44,0.0,0.0,0,1,0
8243,0,11,13.3,59,4.1,1970,5.4,1.43,0.0,0.0,0,1,0
8244,0,12,13.9,50,4.1,1964,3.6,2.14,0.0,0.0,0,1,0
8245,0,13,14.0,46,5.3,927,2.5,1.68,0.0,0.0,0,1,0
8246,0,14,15.0,49,2.8,518,4.3,1.53,0.0,0.0,0,1,0
8247,0,15,15.1,52,3.4,622,5.3,1.3,0.0,0.0,0,1,0
8248,0,16,14.3,59,3.6,858,6.3,0.72,0.0,0.0,0,1,0
8249,0,17,12.9,66,3.6,682,6.6,0.32,0.0,0.0,0,1,0
8250,0,18,12.3,69,2.1,623,6.7,0.01,0.0,0.0,0,1,0
8251,0,19,11.9,71,2.7,589,6.7,0.0,0.0,0.0,0,1,0
8252,0,20,11.9,72,2.5,526,7.0,0.0,0.0,0.0,0,1,0
8253,0,21,11.4,74,1.9,498,6.9,0.0,0.0,0.0,0,1,0
8254,0,22,11.2,75,1.7,478,6.9,0.0,0.0,0.0,0,1,0
8255,0,23,10.9,76,1.2,456,6.8,0.0,0.0,0.0,0,1,0
8256,754,0,11.3,77,0.9,433,7.4,0.0,0.0,0.0,0,1,1
8257,679,1,11.2,78,1.1,467,7.4,0.0,0.0,0.0,0,1,1
8258,568,2,10.7,80,0.6,409,7.3,0.0,0.0,0.0,0,1,1
8259,372,3,10.3,81,0.7,361,7.1,0.0,0.0,0.0,0,1,1
8260,223,4,9.5,87,0.6,266,7.4,0.0,0.0,0.0,0,1,1
8261,137,5,9.4,87,0.8,279,7.3,0.0,0.0,0.0,0,1,1
8262,167,6,9.5,85,0.6,304,7.0,0.0,0.0,0.0,0,1,1
8263,309,7,9.5,86,0.6,293,7.2,0.0,0.0,0.0,0,1,1
8264,589,8,9.3,85,0.3,313,6.9,0.07,0.0,0.0,0,1,1
8265,628,9,10.1,77,0.0,350,6.2,0.45,0.0,0.0,0,1,1
8266,699,10,12.2,73,1.9,374,7.4,0.92,0.0,0.0,0,1,1
8267,768,11,13.8,63,2.2,416,6.8,1.32,0.0,0.0,0,1,1
8268,1034,12,15.1,54,2.2,495,5.8,1.91,0.0,0.0,0,1,1
8269,1094,13,15.9,48,2.7,538,4.8,1.87,0.0,0.0,0,1,1
8270,1113,14,17.1,39,2.0,781,3.0,1.85,0.0,0.0,0,1,1
8271,1229,15,16.6,36,2.5,808,1.4,1.45,0.0,0.0,0,1,1
8272,1263,16,16.0,37,1.9,984,1.2,0.94,0.0,0.0,0,1,1
8273,1379,17,14.8,47,1.3,787,3.5,0.35,0.0,0.0,0,1,1
8274,1226,18,13.2,57,2.2,618,4.8,0.01,0.0,0.0,0,1,1
8275,957,19,12.1,67,1.5,430,6.1,0.0,0.0,0.0,0,1,1
8276,877,20,11.3,74,1.2,350,6.8,0.0,0.0,0.0,0,1,1
8277,847,21,10.8,78,1.0,303,7.1,0.0,0.0,0.0,0,1,1
8278,885,22,10.6,81,1.2,281,7.4,0.0,0.0,0.0,0,1,1
8279,676,23,10.3,84,1.3,250,7.7,0.0,0.0,0.0,0,1,1
8280,655,0,9.4,85,0.6,241,6.9,0.0,0.0,0.0,0,1,1
8281,518,1,8.8,89,0.7,213,7.0,0.0,0.0,0.0,0,1,1
8282,370,2,7.9,85,1.1,275,5.5,0.0,0.0,0.0,0,1,1
8283,314,3,7.1,85,0.7,329,4.7,0.0,0.0,0.0,0,1,1
8284,189,4,6.9,82,0.5,337,4.0,0.0,0.0,0.0,0,1,1
8285,111,5,6.8,83,0.6,341,4.1,0.0,0.0,0.0,0,1,1
8286,117,6,6.6,84,1.2,373,4.0,0.0,0.0,0.0,0,1,1
8287,228,7,6.4,84,1.3,369,3.8,0.0,0.0,0.0,0,1,1
8288,395,8,6.3,81,0.8,365,3.2,0.11,0.0,0.0,0,1,1
8289,574,9,7.8,72,1.2,360,3.0,0.54,0.0,0.0,0,1,1
8290,563,10,10.2,68,0.7,354,4.5,1.06,0.0,0.0,0,1,1
8291,578,11,10.7,68,0.4,341,5.0,0.54,0.0,0.0,0,1,1
8292,769,12,10.6,72,2.0,365,5.7,0.29,0.0,0.0,0,1,1
8293,758,13,9.8,70,1.7,360,4.5,0.33,0.0,0.0,0,1,1
8294,810,14,10.1,58,0.9,605,2.1,0.43,0.0,0.0,0,1,1
8295,832,15,10.2,58,2.0,573,2.2,0.29,0.0,0.0,0,1,1
8296,616,16,9.9,59,1.3,578,2.2,0.1,0.0,0.0,0,1,1
8297,660,17,8.9,57,3.0,1149,0.8,0.03,0.0,0.0,0,1,1
8298,752,18,8.9,55,2.0,1333,0.3,0.0,0.0,0.0,0,1,1
8299,685,19,8.7,52,0.8,1590,-0.6,0.0,0.0,0.0,0,1,1
8300,711,20,8.2,53,0.6,1621,-0.8,0.0,0.0,0.0,0,1,1
8301,689,21,8.0,51,0.5,1989,-1.5,0.0,0.0,0.0,0,1,1
8302,690,22,7.0,60,0.0,1948,-0.2,0.0,0.0,0.0,0,1,1
8303,554,23,6.3,62,0.0,1993,-0.4,0.0,0.0,0.0,0,1,1
8304,456,0,5.4,64,0.8,2000,-0.8,0.0,0.0,0.0,0,1,1
8305,344,1,5.0,67,1.3,2000,-0.6,0.0,0.0,0.0,0,1,1
8306,187,2,4.8,66,1.6,2000,-1.0,0.0,0.0,0.0,0,1,1
8307,122,3,4.6,65,0.1,2000,-1.4,0.0,0.0,0.0,0,1,1
8308,109,4,4.0,68,0.0,2000,-1.3,0.0,0.0,0.0,0,1,1
8309,158,5,4.0,71,0.0,2000,-0.7,0.0,0.0,0.0,0,1,1
8310,419,6,3.8,69,0.0,1995,-1.3,0.0,0.0,0.0,0,1,1
8311,1004,7,3.4,72,1.0,1989,-1.1,0.0,0.0,0.0,0,1,1
8312,1699,8,3.3,69,0.0,2000,-1.8,0.06,0.0,0.0,0,1,1
8313,931,9,5.2,55,1.4,1752,-3.1,0.67,0.0,0.0,0,1,1
8314,683,10,8.3,50,1.1,1364,-1.5,1.23,0.0,0.0,0,1,1
8315,785,11,10.3,40,0.7,1672,-2.7,1.66,0.0,0.0,0,1,1
8316,888,12,12.3,37,0.8,1690,-1.9,1.93,0.0,0.0,0,1,1
8317,889,13,13.3,36,2.1,1283,-1.4,1.99,0.0,0.0,0,1,1
8318,886,14,14.2,33,1.5,1374,-1.8,1.84,0.0,0.0,0,1,1
8319,1084,15,13.8,34,2.4,1438,-1.8,1.45,0.0,0.0,0,1,1
8320,1193,16,12.9,38,2.6,1476,-1.1,0.94,0.0,0.0,0,1,1
8321,1472,17,11.8,43,1.8,1685,-0.3,0.34,0.0,0.0,0,1,1
8322,2022,18,10.6,45,1.8,1936,-0.8,0.01,0.0,0.0,0,1,1
8323,1466,19,9.8,46,2.8,1945,-1.2,0.0,0.0,0.0,0,1,1
8324,1292,20,9.0,48,1.9,1879,-1.4,0.0,0.0,0.0,0,1,1
8325,1189,21,8.5,50,0.5,1707,-1.3,0.0,0.0,0.0,0,1,1
8326,1023,22,7.6,55,1.7,1694,-0.8,0.0,0.0,0.0,0,1,1
8327,702,23,6.9,60,0.8,1610,-0.3,0.0,0.0,0.0,0,1,1
8328,587,0,6.2,63,0.8,1611,-0.3,0.0,0.0,0.0,0,1,1
8329,487,1,5.6,68,0.5,1576,0.1,0.0,0.0,0.0,0,1,1
8330,330,2,5.6,64,0.1,1556,-0.6,0.0,0.0,0.0,0,1,1
8331,205,3,5.3,62,0.0,1485,-1.4,0.0,0.0,0.0,0,1,1
8332,133,4,4.9,63,0.0,1397,-1.5,0.0,0.0,0.0,0,1,1
8333,162,5,4.7,72,0.0,1310,0.0,0.0,0.0,0.0,0,1,1
8334,402,6,4.2,72,0.8,1326,-0.4,0.0,0.0,0.0,0,1,1
8335,1066,7,4.4,72,0.3,1189,-0.2,0.0,0.0,0.0,0,1,1
8336,1910,8,4.7,68,0.5,1032,-0.7,0.06,0.0,0.0,0,1,1
8337,990,9,6.0,59,1.0,719,-1.4,0.6,0.0,0.0,0,1,1
8338,710,10,9.0,51,0.9,706,-0.6,1.16,0.0,0.0,0,1,1
8339,789,11,11.4,46,0.8,876,0.1,1.57,0.0,0.0,0,1,1
8340,890,12,12.8,45,1.8,1170,1.1,1.82,0.0,0.0,0,1,1
8341,912,13,13.5,43,2.2,1687,1.1,1.92,0.0,0.0,0,1,1
8342,928,14,15.0,37,1.6,1703,0.4,1.82,0.0,0.0,0,1,1
8343,980,15,15.3,37,1.8,1774,0.6,1.5,0.0,0.0,0,1,1
8344,1188,16,14.2,37,2.0,1783,-0.3,0.91,0.0,0.0,0,1,1
8345,1420,17,12.7,40,1.9,1967,-0.5,0.33,0.0,0.0,0,1,1
8346,2159,18,11.3,42,1.2,1846,-1.1,0.01,0.0,0.0,0,1,1
8347,1529,19,9.8,45,1.3,1882,-1.5,0.0,0.0,0.0,0,1,1
8348,1208,20,9.5,44,1.8,1991,-2.1,0.0,0.0,0.0,0,1,1
8349,1163,21,8.5,42,1.1,2000,-3.7,0.0,0.0,0.0,0,1,1
8350,1126,22,8.1,50,0.5,2000,-1.7,0.0,0.0,0.0,0,1,1
8351,718,23,7.6,49,0.6,1971,-2.4,0.0,0.0,0.0,0,1,1
8352,612,0,7.0,54,0.9,1862,-1.6,0.0,0.0,0.0,0,1,1
8353,517,1,6.5,60,0.5,1788,-0.7,0.0,0.0,0.0,0,1,1
8354,327,2,6.2,59,0.6,1584,-1.2,0.0,0.0,0.0,0,1,1
8355,210,3,6.1,66,0.5,1347,0.2,0.0,0.0,0.0,0,1,1
8356,164,4,5.6,70,0.6,1311,0.5,0.0,0.0,0.0,0,1,1
8357,135,5,5.3,72,0.2,1278,0.6,0.0,0.0,0.0,0,1,1
8358,362,6,5.1,76,1.1,1195,1.2,0.0,0.0,0.0,0,1,1
8359,1047,7,5.2,78,0.3,1182,1.6,0.0,0.0,0.0,0,1,1
8360,1916,8,5.0,77,1.5,1115,1.2,0.07,0.0,0.0,0,1,1
8361,1019,9,7.1,61,0.5,1493,0.0,0.57,0.0,0.0,0,1,1
8362,779,10,9.6,53,1.4,1818,0.4,1.16,0.0,0.0,0,1,1
8363,892,11,12.1,49,0.8,1827,1.6,1.61,0.0,0.0,0,1,1
8364,963,12,14.2,45,0.9,1531,2.4,1.86,0.0,0.0,0,1,1
8365,1028,13,15.7,41,2.3,1322,2.4,2.01,0.0,0.0,0,1,1
8366,1001,14,16.1,32,1.4,1703,-0.6,1.8,0.0,0.0,0,1,1
8367,1063,15,15.9,30,0.7,1823,-1.6,1.34,0.0,0.0,0,1,1
8368,1137,16,15.2,40,2.7,1371,1.6,0.87,0.0,0.0,0,1,1
8369,1532,17,13.6,46,1.8,1374,2.1,0.31,0.0,0.0,0,1,1
8370,2200,18,12.2,47,2.6,1427,1.2,0.01,0.0,0.0,0,1,1
8371,1464,19,11.5,52,2.4,1319,1.9,0.0,0.0,0.0,0,1,1
8372,1269,20,10.5,52,1.4,1153,1.0,0.0,0.0,0.0,0,1,1
8373,1239,21,9.8,52,0.5,1255,0.3,0.0,0.0,0.0,0,1,1
8374,1074,22,8.8,58,0.5,1358,0.9,0.0,0.0,0.0,0,1,1
8375,757,23,8.4,65,0.8,1216,2.1,0.0,0.0,0.0,0,1,1
8376,610,0,7.7,67,0.4,1102,1.9,0.0,0.0,0.0,0,1,1
8377,489,1,7.3,64,0.3,1150,0.9,0.0,0.0,0.0,0,1,1
8378,313,2,7.1,68,0.6,1082,1.5,0.0,0.0,0.0,0,1,1
8379,219,3,6.5,75,1.1,970,2.3,0.0,0.0,0.0,0,1,1
8380,154,4,6.1,72,0.5,1052,1.4,0.0,0.0,0.0,0,1,1
8381,172,5,5.3,78,1.4,952,1.7,0.0,0.0,0.0,0,1,1
8382,357,6,4.9,76,1.1,800,1.0,0.0,0.0,0.0,0,1,1
8383,883,7,4.8,76,0.7,762,0.9,0.0,0.0,0.0,0,1,1
8384,1686,8,5.3,75,1.0,808,1.2,0.1,0.0,0.0,0,1,1
8385,1300,9,6.8,64,1.0,949,0.4,0.5,0.0,0.0,0,1,1
8386,782,10,8.6,57,0.6,1102,0.5,0.77,0.0,0.0,0,1,1
8387,770,11,11.1,47,1.2,1047,0.1,1.48,0.0,0.0,0,1,1
8388,942,12,13.8,43,0.9,987,1.4,1.61,0.0,0.0,0,1,1
8389,883,13,15.1,37,1.9,990,0.4,1.74,0.0,0.0,0,1,1
8390,899,14,15.1,33,1.5,1045,-1.0,1.31,0.0,0.0,0,1,1
8391,971,15,16.1,30,1.0,1125,-1.5,1.06,0.0,0.0,0,1,1
8392,1123,16,15.4,34,1.4,1016,-0.4,0.68,0.0,0.0,0,1,1
8393,1416,17,13.7,38,1.4,884,-0.3,0.29,0.0,0.0,0,1,1
8394,2034,18,12.1,46,1.4,799,0.8,0.01,0.0,0.0,0,1,1
8395,1448,19,11.2,46,1.4,869,0.0,0.0,0.0,0.0,0,1,1
8396,1146,20,9.5,49,1.3,918,-0.7,0.0,0.0,0.0,0,1,1
8397,1123,21,9.6,52,1.3,906,0.2,0.0,0.0,0.0,0,1,1
8398,1061,22,8.7,53,0.4,764,-0.3,0.0,0.0,0.0,0,1,1
8399,721,23,8.1,57,0.7,752,0.0,0.0,0.0,0.0,0,1,1
8400,683,0,7.8,57,0.3,792,-0.2,0.0,0.0,0.0,0,1,1
8401,520,1,7.8,59,0.6,768,0.2,0.0,0.0,0.0,0,1,1
8402,376,2,7.7,63,1.0,704,1.0,0.0,0.0,0.0,0,1,1
8403,262,3,7.4,63,0.6,699,0.8,0.0,0.0,0.0,0,1,1
8404,171,4,7.1,64,0.6,663,0.7,0.0,0.0,0.0,0,1,1
8405,151,5,6.9,66,0.5,698,0.9,0.0,0.0,0.0,0,1,1
8406,412,6,7.1,65,0.5,713,0.9,0.0,0.0,0.0,0,1,1
8407,939,7,6.6,64,0.5,701,0.2,0.0,0.0,0.0,0,1,1
8408,1692,8,7.0,64,0.8,683,0.6,0.03,0.0,0.0,0,1,1
8409,991,9,8.2,61,0.6,586,1.1,0.26,0.0,0.0,0,1,1
8410,699,10,9.4,55,0.1,570,0.7,0.49,0.0,0.0,0,1,1
8411,834,11,11.9,44,2.1,791,0.0,1.22,0.0,0.0,0,1,1
8412,886,12,13.4,48,2.3,962,2.5,1.64,0.0,0.0,0,1,1
8413,920,13,14.4,49,3.5,890,3.8,1.71,0.0,0.0,0,1,1
8414,915,14,13.3,53,2.6,761,3.9,1.34,0.0,0.0,0,1,1
8415,995,15,13.2,61,3.9,719,5.8,1.03,0.0,0.0,0,1,1
8416,1126,16,11.8,66,3.0,687,5.6,0.44,0.0,0.0,0,1,1
8417,1346,17,11.0,70,2.9,617,5.7,0.12,0.0,0.0,0,1,1
8418,1956,18,9.9,74,2.6,492,5.4,0.0,0.0,0.0,0,1,1
8419,1303,19,8.7,78,2.5,460,5.0,0.0,0.0,0.0,0,1,1
8420,995,20,7.6,76,3.9,603,3.6,0.0,0.0,0.0,0,1,1
8421,907,21,6.8,73,2.3,730,2.2,0.0,0.0,0.0,0,1,1
8422,894,22,6.2,72,1.4,848,1.5,0.0,0.0,0.0,0,1,1
8423,687,23,5.0,75,1.1,835,0.9,0.0,0.0,0.0,0,1,1
8424,626,0,4.2,76,2.1,870,0.3,0.0,0.0,0.0,0,1,1
8425,597,1,3.4,76,0.5,909,-0.4,0.0,0.0,0.0,0,1,1
8426,456,2,2.9,77,1.8,853,-0.7,0.0,0.0,0.0,0,1,1
8427,288,3,2.5,77,2.3,992,-1.1,0.0,0.0,0.0,0,1,1
8428,195,4,1.7,74,1.7,1226,-2.4,0.0,0.0,0.0,0,1,1
8429,129,5,1.1,75,0.6,1270,-2.8,0.0,0.0,0.0,0,1,1
8430,151,6,1.0,77,0.6,1259,-2.5,0.0,0.0,0.0,0,1,1
8431,315,7,0.8,77,0.9,1300,-2.7,0.0,0.0,0.0,0,1,1
8432,530,8,0.7,72,1.0,1397,-3.7,0.05,0.0,0.0,0,1,1
8433,644,9,2.2,53,0.5,1595,-6.4,0.62,0.0,0.0,0,1,1
8434,733,10,4.7,47,1.2,1788,-5.6,1.22,0.0,0.0,0,1,1
8435,830,11,7.8,38,0.8,1369,-5.6,1.65,0.0,0.0,0,1,1
8436,994,12,9.1,34,1.0,1802,-5.9,1.95,0.0,0.0,0,1,1
8437,1037,13,10.9,32,2.1,1581,-5.1,1.85,0.0,0.0,0,1,1
8438,969,14,9.7,34,1.9,1786,-5.4,0.8,0.0,0.0,0,1,1
8439,1018,15,8.9,34,2.9,1787,-6.1,0.52,0.0,0.0,0,1,1
8440,974,16,8.3,35,2.1,1987,-6.2,0.37,0.0,0.0,0,1,1
8441,1031,17,7.7,34,2.6,2000,-7.2,0.13,0.0,0.0,0,1,1
8442,877,18,7.1,40,0.6,1995,-5.6,0.01,0.0,0.0,0,1,1
8443,735,19,6.0,44,0.8,1758,-5.3,0.0,0.0,0.0,0,1,1
8444,644,20,5.4,43,2.7,1913,-6.2,0.0,0.0,0.0,0,1,1
8445,685,21,5.0,42,1.5,1927,-6.8,0.0,0.0,0.0,0,1,1
8446,655,22,4.4,43,1.1,2000,-7.1,0.0,0.0,0.0,0,1,1
8447,576,23,4.1,46,1.8,2000,-6.5,0.0,0.0,0.0,0,1,1
8448,592,0,3.6,49,0.8,1990,-6.1,0.0,0.0,0.0,0,1,1
8449,443,1,3.2,54,1.2,1968,-5.2,0.0,0.0,0.0,0,1,1
8450,335,2,2.9,49,2.0,1989,-6.7,0.0,0.0,0.0,0,1,1
8451,258,3,2.5,49,0.2,2000,-7.1,0.0,0.0,0.0,0,1,1
8452,165,4,2.5,49,0.4,1988,-7.1,0.0,0.0,0.0,0,1,1
8453,92,5,2.3,53,0.6,1763,-6.3,0.0,0.0,0.0,0,1,1
8454,114,6,1.9,53,0.4,1813,-6.6,0.0,0.0,0.0,0,1,1
8455,191,7,2.1,56,0.7,1477,-5.7,0.0,0.0,0.0,0,1,1
8456,371,8,2.6,53,0.7,1548,-6.0,0.03,0.0,0.0,0,1,1
8457,457,9,3.5,53,1.0,1338,-5.2,0.22,0.0,0.0,0,1,1
8458,583,10,4.8,40,1.1,1676,-7.6,0.59,0.0,0.0,0,1,1
8459,645,11,7.6,35,0.8,1695,-6.9,1.25,0.0,0.0,0,1,1
8460,776,12,9.2,47,2.5,1910,-1.5,1.37,0.0,0.0,0,1,1
8461,905,13,9.9,37,2.1,1900,-4.1,1.32,0.0,0.0,0,1,1
8462,1054,14,10.1,37,2.4,1723,-3.9,1.24,0.0,0.0,0,1,1
8463,1047,15,9.6,34,1.6,1806,-5.5,0.73,0.0,0.0,0,1,1
8464,1026,16,9.4,39,1.8,1704,-3.8,0.56,0.0,0.0,0,1,1
8465,1039,17,8.7,42,1.7,1576,-3.5,0.18,0.0,0.0,0,1,1
8466,902,18,8.4,46,2.4,1823,-2.5,0.0,0.0,0.0,0,1,1
8467,759,19,7.9,45,1.0,1602,-3.3,0.0,0.0,0.0,0,1,1
8468,719,20,7.4,50,0.7,1499,-2.3,0.0,0.0,0.0,0,1,1
8469,682,21,7.1,52,0.8,1516,-2.1,0.0,0.0,0.0,0,1,1
