,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
16849,15,8,12,7,6,4,8,9,3,4,12,5,4,3,10,6,6
16850,20,4,7,5,5,5,8,7,8,5,6,7,9,3,8,4,6
16851,25,2,4,4,3,2,7,7,2,9,12,6,8,1,8,5,7
16852,18,4,9,4,7,2,8,7,6,9,4,6,8,0,8,9,7
16853,3,4,7,5,5,2,5,8,9,9,7,6,6,3,8,4,8
16854,18,4,9,6,7,7,5,9,3,3,8,7,5,4,8,12,0
16855,2,9,13,7,7,5,7,9,4,4,9,8,9,3,9,8,11
16856,17,3,4,4,3,2,7,7,5,5,6,5,6,2,7,4,8
16857,0,1,0,2,0,0,7,3,2,0,7,2,8,2,6,1,8
16858,20,5,6,5,4,2,4,9,6,7,10,10,9,3,9,2,5
16859,7,3,6,4,4,3,7,8,7,5,8,5,7,3,7,5,11
16860,9,2,6,3,4,2,10,5,3,5,12,3,8,0,7,2,7
16861,24,3,8,5,6,1,9,12,2,3,4,12,9,0,10,0,8
16862,4,4,5,6,4,3,7,7,2,8,11,7,9,2,8,4,8
16863,9,3,9,5,7,3,9,5,3,6,15,4,10,0,7,1,7
16864,12,5,6,5,8,4,7,7,12,2,7,9,8,8,6,0,8
16865,18,6,12,6,6,3,8,7,4,3,13,8,8,3,10,3,8
16866,20,4,6,4,4,1,7,5,13,5,7,15,8,3,9,0,8
16867,11,2,7,3,5,2,4,4,4,7,2,1,6,1,6,1,6
16868,17,6,11,9,8,7,7,8,5,7,7,5,6,3,6,6,9
16869,3,4,7,6,6,6,7,8,5,6,6,4,7,4,7,7,5
16870,23,5,9,8,7,4,8,7,1,8,10,4,7,3,8,4,8
16871,21,2,3,4,4,1,5,8,4,2,8,13,8,3,10,0,8
16872,7,2,2,3,3,2,8,7,6,6,7,6,8,6,8,3,7
16873,17,3,5,6,4,5,8,7,3,4,8,5,7,6,9,5,5
16874,12,3,6,3,4,2,8,6,11,1,6,9,8,7,6,0,8
16875,11,3,7,4,5,2,6,3,1,8,8,2,11,0,7,2,8
16876,7,2,4,4,3,3,7,7,3,5,10,6,8,3,8,2,7
16877,25,6,9,8,7,8,9,8,4,4,6,4,6,4,8,10,4
16878,5,2,4,2,2,1,5,10,4,4,10,9,5,1,10,3,7
16879,6,2,1,3,2,1,8,6,6,6,6,5,9,1,7,5,10
16880,12,4,5,5,3,4,8,6,6,4,6,7,7,8,6,3,6
16881,24,7,6,6,9,4,7,10,2,3,7,10,4,4,10,6,7
16882,14,4,8,5,6,2,7,7,8,8,7,6,7,3,8,4,8
16883,4,6,11,4,6,3,6,9,4,5,10,6,8,3,8,7,8
16884,3,3,5,4,3,3,7,7,7,7,6,6,5,2,8,3,7
16885,14,3,5,4,4,3,7,7,8,5,7,6,8,2,8,3,8
16886,2,6,11,6,8,3,5,8,7,8,13,10,11,2,10,3,7
16887,23,4,8,6,6,3,6,8,1,8,10,8,9,3,8,3,7
16888,11,7,13,6,8,3,10,2,4,4,13,4,13,2,8,6,9
16889,19,3,1,4,3,2,7,12,4,6,7,11,8,2,11,1,8
16890,1,6,9,8,7,6,10,6,3,7,10,3,7,6,8,7,11
16891,12,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8
16892,20,4,6,5,4,4,7,8,8,6,5,7,11,3,8,4,7
16893,18,6,8,8,7,9,8,7,4,5,7,7,8,5,10,9,11
16894,9,3,5,5,4,2,9,5,3,6,14,5,10,0,7,0,7
16895,16,5,9,6,8,3,7,5,9,8,5,4,7,3,8,4,8
16896,19,3,7,5,5,3,6,12,3,7,8,11,8,1,11,1,7
16897,24,6,8,6,6,3,5,9,0,8,10,9,6,0,10,3,4
16898,12,4,6,7,4,8,6,5,4,2,6,4,8,12,6,3,7
16899,16,6,10,8,8,7,8,4,8,4,6,6,8,4,7,6,9
16900,18,3,9,4,7,4,8,6,8,5,7,7,9,2,9,8,7
16901,9,2,8,3,6,1,11,3,10,3,12,8,13,1,6,0,8
16902,0,2,3,4,2,2,9,1,2,1,8,2,10,2,6,2,7
16903,7,6,11,8,8,8,7,8,7,6,8,6,7,7,8,5,9
16904,12,5,10,5,7,4,7,7,12,2,7,9,8,8,6,0,8
16905,24,5,11,6,8,7,9,5,6,5,7,8,7,3,9,8,3
16906,2,4,7,5,5,2,5,8,7,8,7,8,14,1,8,4,9
16907,9,2,6,3,4,1,15,3,3,5,12,1,8,0,8,0,8
16908,10,5,8,8,7,7,6,8,3,4,6,3,9,8,3,10,9
16909,24,5,9,5,6,2,3,11,3,6,12,11,5,1,11,2,5
16910,12,5,10,6,8,4,7,7,12,2,7,9,8,8,6,0,8
16911,23,3,8,5,6,3,8,7,4,9,6,6,6,3,8,7,7
16912,9,6,9,4,12,4,11,6,2,4,10,4,6,3,9,6,10
16913,7,4,4,5,5,2,7,10,15,2,7,2,8,3,8,0,8
16914,7,3,4,5,3,3,5,9,3,5,10,8,8,3,9,3,7
16915,6,4,6,5,4,2,7,6,6,7,11,6,12,2,9,4,9
16916,17,5,6,7,6,7,5,7,4,4,6,5,9,7,9,6,9
16917,9,1,4,2,2,1,8,6,3,6,14,6,10,1,7,1,7
16918,21,3,5,4,4,1,4,12,3,3,10,11,7,2,10,1,8
16919,23,7,9,8,5,4,8,7,3,8,12,4,7,4,9,4,8
16920,5,2,7,3,4,1,1,11,4,6,11,11,10,0,8,2,6
16921,18,2,3,3,2,2,8,7,6,4,7,7,8,2,9,9,8
16922,17,4,9,4,6,3,5,11,8,4,7,4,9,3,7,6,11
16923,24,3,7,5,5,2,7,10,2,2,7,12,8,1,11,0,8
16924,24,4,5,5,3,2,4,10,2,8,10,10,5,3,11,4,3
16925,13,9,14,8,8,4,10,11,6,6,3,6,9,5,10,3,6
16926,25,4,9,6,7,4,9,5,2,9,11,4,10,1,8,6,10
16927,11,4,9,6,8,5,8,7,4,5,7,6,8,3,8,8,11
16928,22,4,8,6,6,4,7,10,2,3,7,9,8,8,11,1,8
16929,13,2,1,2,1,1,7,7,11,1,5,6,8,4,8,0,8
16930,7,7,9,10,7,7,9,7,3,7,10,4,7,5,8,5,9
16931,9,0,0,1,0,0,12,4,6,3,12,4,11,0,7,0,8
16932,13,6,8,8,7,9,8,6,5,5,7,6,7,8,11,7,3
16933,8,7,13,5,8,3,10,4,5,4,13,3,9,3,8,4,9
16934,2,1,0,2,0,0,7,7,6,8,7,6,13,0,8,4,10
16935,14,3,7,4,5,3,7,7,8,5,7,6,8,3,8,3,8
16936,20,5,10,6,7,2,7,4,14,5,7,14,8,3,9,0,8
16937,17,8,14,6,8,5,8,7,5,5,9,4,9,7,5,6,11
16938,4,2,3,3,5,2,3,7,6,10,7,6,14,0,8,7,8
16939,1,10,15,10,8,8,9,7,4,5,9,5,7,7,5,9,8
16940,20,5,7,5,5,3,3,9,5,6,10,10,9,3,9,2,7
16941,3,1,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8
16942,17,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9
16943,13,8,10,10,5,3,4,10,5,4,14,11,9,5,9,0,8
16944,2,2,3,3,2,1,4,8,4,6,10,9,12,1,9,2,8
16945,4,3,10,4,8,2,2,8,6,11,7,6,15,0,8,7,7
16946,3,5,10,8,7,7,9,7,3,6,11,5,6,3,8,3,8
16947,6,5,10,4,5,3,9,5,4,3,9,4,5,4,7,5,8
16948,10,3,7,4,5,2,3,8,7,2,7,5,11,3,8,3,11
16949,24,9,8,7,12,5,8,6,6,6,4,11,7,5,9,3,8
16950,23,3,8,4,6,1,7,7,4,4,7,6,8,3,8,4,8
16951,25,4,8,6,6,6,8,8,3,7,7,7,7,1,9,10,8
16952,23,4,6,5,4,4,7,6,3,5,6,6,9,2,8,8,8
16953,5,3,5,3,3,2,5,11,3,6,11,9,5,1,10,3,6
16954,13,4,11,5,8,5,8,7,13,1,6,6,7,6,8,1,10
16955,10,3,6,5,4,3,6,7,1,7,10,7,10,3,8,3,8
16956,17,4,3,5,5,3,5,11,8,3,7,4,8,2,7,6,11
16957,14,4,8,6,6,4,7,8,8,6,7,7,8,2,8,3,8
16958,21,5,9,5,6,3,3,10,3,4,10,12,8,3,10,1,7
16959,9,3,7,5,5,2,8,4,6,4,14,8,14,1,6,1,7
16960,12,2,1,2,1,1,7,6,10,0,7,8,8,6,6,0,8
16961,15,7,11,9,8,7,9,7,2,6,11,4,6,4,8,4,9
16962,24,7,9,7,7,2,3,12,6,6,14,11,5,2,11,2,6
16963,3,5,11,7,8,11,8,8,6,4,7,6,6,7,8,9,6
16964,18,4,9,5,7,4,10,7,4,6,10,3,7,2,8,5,10
16965,23,4,10,5,7,1,7,7,5,4,7,6,8,3,8,4,8
16966,18,4,7,5,5,2,6,9,4,7,10,7,7,2,8,5,5
16967,24,8,11,8,8,5,3,11,2,6,11,11,6,1,11,2,5
16968,16,5,9,6,8,5,8,8,8,5,6,6,10,3,8,4,9
16969,19,5,6,6,4,3,5,11,3,7,11,9,5,2,11,2,4
16970,0,3,9,4,7,3,6,4,2,1,6,1,8,2,6,2,7
16971,17,4,5,4,3,3,7,7,5,6,7,5,6,5,7,4,7
16972,20,2,6,4,4,2,7,9,6,6,6,10,9,3,9,1,7
16973,8,4,9,4,5,2,6,11,3,4,13,6,4,1,9,5,8
16974,3,1,0,1,0,0,5,7,7,5,6,6,6,2,8,2,8
16975,4,2,3,4,2,2,7,7,2,7,11,7,9,2,8,4,8
16976,21,6,8,8,6,5,6,12,3,2,8,10,8,6,11,6,8
16977,3,5,11,5,6,4,8,6,3,5,9,5,7,5,9,5,8
16978,6,6,6,8,6,7,7,10,5,3,7,7,8,6,11,7,8
16979,3,9,15,8,8,6,8,6,3,7,10,5,7,6,8,9,6
16980,10,5,9,5,4,3,10,7,2,5,10,5,7,5,10,3,9
16981,19,6,11,6,8,4,4,12,3,7,12,10,4,1,11,2,4
16982,10,4,11,4,8,2,3,7,8,2,7,5,11,3,8,3,10
16983,25,3,6,5,4,4,8,8,2,7,7,6,7,0,8,8,9
16984,13,5,11,6,8,6,8,8,13,1,6,6,8,6,8,1,10
16985,13,6,8,8,7,8,7,8,4,4,7,5,6,7,8,7,2
16986,12,2,4,4,3,3,10,6,3,4,9,4,6,6,5,2,8
16987,14,6,11,6,9,5,8,6,8,5,10,5,9,4,9,5,6
16988,19,3,6,5,5,5,6,9,3,7,8,7,9,3,8,7,5
16989,0,3,6,5,8,2,7,6,3,1,7,0,8,3,7,1,8
16990,17,3,2,4,3,3,7,7,5,5,6,5,6,3,7,4,8
16991,0,3,8,5,6,3,8,3,2,2,6,1,8,2,6,2,7
16992,9,3,4,4,6,1,11,2,11,3,12,9,14,1,6,0,8
16993,3,4,4,5,6,3,5,7,9,9,6,5,5,3,8,4,8
16994,1,4,10,5,7,7,8,7,6,5,7,6,6,6,8,6,10
16995,9,4,4,5,5,4,7,9,4,5,7,7,8,3,7,6,6
16996,21,3,7,5,5,2,9,9,4,1,6,13,8,2,10,0,8
16997,1,5,8,7,6,7,7,7,5,4,7,5,7,4,9,6,7
16998,8,1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8
16999,20,5,8,6,6,3,5,8,7,9,10,11,9,3,9,1,7
17000,12,4,8,5,6,5,8,5,11,1,6,9,8,8,5,1,6
17001,22,6,9,8,7,4,4,8,5,2,7,9,8,9,9,0,8
17002,2,5,11,6,8,4,3,8,6,6,12,10,13,2,9,3,7
17003,13,6,10,8,8,4,7,8,2,5,10,7,8,5,8,1,8
17004,17,5,10,8,9,9,6,9,3,3,7,5,9,8,6,7,9
17005,3,6,10,8,8,6,9,6,5,8,10,3,6,3,8,4,8
17006,1,2,1,2,1,1,7,7,7,5,6,6,7,1,8,7,8
17007,25,2,1,3,2,1,7,7,5,9,6,6,8,1,8,7,8
17008,19,7,10,7,8,6,6,11,3,6,11,9,5,2,12,2,4
17009,19,5,9,7,8,8,7,7,4,8,7,6,9,5,4,11,5
17010,19,9,12,8,6,3,4,12,3,8,13,8,4,2,8,4,3
17011,22,7,10,7,7,6,5,10,4,3,9,7,7,9,13,3,4
17012,20,3,8,5,6,2,6,9,7,7,8,10,9,3,9,1,7
17013,5,2,2,3,3,2,5,11,3,5,11,9,5,1,10,3,6
17014,7,2,3,3,2,2,7,7,6,5,7,6,8,3,8,2,7
17015,20,4,8,4,6,3,7,6,11,4,7,13,8,3,9,0,8
17016,25,2,1,3,2,2,7,7,5,9,6,6,8,2,8,7,8
17017,25,5,9,6,7,5,7,7,5,10,7,6,8,1,8,7,8
17018,12,4,6,5,4,3,8,7,12,1,6,9,8,8,6,0,8
17019,3,6,10,8,7,5,9,7,5,8,10,3,5,3,8,4,8
17020,2,6,11,8,9,6,7,8,8,6,4,7,12,5,6,4,8
17021,2,3,5,4,7,2,5,7,7,10,7,5,14,1,8,4,9
17022,6,6,10,8,8,8,7,10,6,3,5,6,10,4,7,7,7
17023,1,3,5,3,3,3,7,7,5,5,6,6,6,2,8,6,10
17024,4,4,7,6,5,4,9,7,2,7,11,5,8,3,9,4,11
17025,5,4,7,6,5,3,6,10,1,6,13,7,5,1,10,2,8
17026,6,4,9,6,6,2,7,6,7,9,7,5,11,1,8,5,10
17027,14,5,10,7,8,5,7,6,9,4,7,5,9,3,9,4,6
17028,12,5,5,8,3,4,10,6,3,5,9,5,7,10,6,2,8
17029,17,5,7,7,5,4,9,8,4,7,9,3,7,3,6,4,11
17030,12,6,10,10,8,13,9,6,3,2,8,4,8,11,7,3,7
17031,12,4,5,7,3,4,5,7,3,4,10,10,10,9,7,3,8
17032,21,1,3,3,1,1,7,12,2,2,7,10,8,2,10,1,8
17033,24,7,9,8,7,4,3,10,2,7,10,12,7,2,11,2,6
17034,19,7,12,6,6,4,5,11,2,7,12,7,5,2,9,5,4
17035,21,2,0,3,1,0,8,9,4,2,6,13,8,2,10,0,8
17036,22,5,6,5,4,4,4,10,3,2,9,9,7,7,11,2,6
17037,6,4,9,5,7,6,9,5,5,2,7,6,10,7,8,5,10
17038,19,4,8,5,6,4,6,7,8,6,6,6,8,4,9,6,10
17039,2,2,7,3,5,1,5,7,6,8,6,6,12,1,7,4,9
17040,3,2,3,4,2,2,8,7,5,6,9,5,5,2,8,3,7
17041,15,4,9,4,4,3,8,9,3,3,11,5,5,4,11,5,7
17042,21,3,8,5,6,2,6,11,2,4,8,12,8,2,10,1,8
17043,11,4,8,5,6,3,2,4,2,8,2,0,9,0,7,1,6
17044,15,5,5,5,7,3,4,13,9,2,10,6,3,1,10,4,8
17045,18,5,10,7,8,5,7,7,4,7,10,9,9,3,9,5,6
17046,15,6,12,6,6,4,6,10,3,4,12,6,4,3,11,5,6
17047,6,4,8,5,6,4,8,7,7,6,6,6,9,2,7,5,11
17048,6,5,10,6,7,3,8,7,8,8,6,7,9,2,7,5,10
17049,21,3,7,4,5,2,5,11,3,3,9,11,8,2,11,1,8
17050,11,3,2,4,4,2,4,4,5,8,2,1,6,0,7,1,6
17051,24,7,9,7,7,3,5,9,1,9,9,10,5,1,11,4,3
17052,11,4,10,6,8,4,7,4,1,7,8,2,10,1,6,3,8
17053,23,2,3,3,2,2,7,7,3,8,6,6,8,2,8,5,8
17054,10,6,9,9,7,9,6,8,5,4,7,5,8,4,6,10,9
17055,0,6,8,8,7,7,8,7,4,6,7,9,6,5,11,4,5
17056,16,5,8,5,9,7,8,6,7,4,9,7,8,4,9,5,7
17057,23,5,10,8,8,5,7,7,4,10,6,6,8,3,8,7,8
17058,4,2,5,4,3,2,7,7,2,8,11,7,9,2,9,4,8
17059,6,4,8,6,6,3,8,8,8,8,6,7,8,2,7,6,11
17060,5,4,8,5,6,5,6,9,5,4,8,6,8,5,10,6,12
17061,17,2,3,2,2,2,7,7,4,5,6,5,6,2,7,4,8
17062,18,5,10,6,8,8,8,8,5,3,8,5,7,5,9,12,8
17063,10,6,11,8,8,5,4,7,2,7,10,9,11,4,7,4,6
17064,1,6,9,8,6,7,9,7,4,6,9,5,6,3,7,6,10
17065,17,2,3,3,2,2,9,7,3,4,10,4,7,2,7,3,10
17066,11,4,10,5,8,4,7,4,2,8,7,2,8,1,6,3,8
17067,21,6,11,8,9,4,8,9,5,2,6,13,8,3,10,0,8
17068,17,6,9,9,8,10,9,7,4,4,8,4,7,8,10,7,4
17069,8,1,1,1,3,1,8,7,1,7,7,6,7,0,8,2,7
17070,12,3,3,4,2,2,9,6,7,3,6,7,6,6,6,1,5
17071,15,1,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8
17072,3,3,7,4,5,4,8,8,6,5,9,6,4,3,8,3,6
17073,3,5,11,8,8,7,10,6,3,6,11,4,7,4,8,4,9
17074,14,2,3,3,2,1,8,7,6,4,9,6,8,2,8,2,8
17075,21,3,11,5,8,2,9,8,4,3,6,14,8,3,10,0,8
17076,23,2,2,4,4,2,7,7,3,9,6,6,8,2,8,6,7
17077,19,8,12,7,6,4,5,11,2,7,12,7,5,2,7,4,4
17078,9,3,10,4,8,4,9,6,2,5,11,4,9,1,6,2,6
17079,5,2,4,4,3,1,5,12,3,5,13,7,3,1,10,1,6
17080,8,0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8
17081,11,4,11,5,8,3,3,3,5,9,1,0,7,0,7,1,6
17082,4,2,5,4,3,2,6,8,2,8,11,7,9,2,8,4,8
17083,17,3,1,3,2,2,7,8,5,5,7,5,7,2,6,4,8
17084,18,3,6,5,4,5,6,5,3,2,6,5,6,2,8,7,4
17085,17,3,6,5,4,3,10,7,3,5,11,2,6,3,7,2,10
17086,21,2,3,3,2,1,5,12,4,3,10,11,7,2,10,0,8
17087,15,4,8,6,6,5,6,7,5,4,7,6,9,5,8,6,10
17088,11,2,8,4,6,3,7,4,1,6,8,2,9,1,6,2,8
17089,5,4,9,5,7,5,6,8,6,4,8,6,8,3,11,8,10
17090,13,3,7,4,5,3,9,8,6,4,6,5,5,5,9,2,6
17091,23,3,4,5,3,2,10,7,2,8,10,3,7,2,7,3,9
17092,16,3,5,4,6,4,8,7,7,3,5,7,10,3,8,5,10
17093,0,4,9,6,6,2,7,6,3,1,7,0,8,3,7,2,8
17094,13,6,10,9,8,9,6,8,3,5,8,7,7,9,8,8,4
17095,23,7,11,8,6,4,7,8,2,8,11,7,8,5,11,4,7
17096,17,5,10,7,8,6,7,8,6,5,8,5,9,4,6,6,12
17097,24,5,6,4,9,3,9,9,2,3,6,10,5,3,10,5,8
17098,12,4,6,7,4,5,4,7,3,4,11,10,10,5,7,2,6
17099,18,3,7,4,5,2,8,7,5,9,5,6,8,0,8,9,7
17100,9,2,4,4,3,1,8,6,3,6,14,6,10,0,7,0,7
17101,1,4,8,5,6,6,6,7,8,5,7,6,7,2,8,7,9
17102,13,7,9,9,7,4,7,8,3,5,10,7,7,6,9,1,7
17103,16,7,12,7,6,4,11,3,4,5,12,3,9,3,9,7,12
17104,24,2,4,3,3,1,4,10,2,6,10,10,6,1,11,2,5
17105,25,3,7,4,5,3,7,7,3,11,9,6,8,0,8,7,8
17106,2,3,6,4,4,2,6,8,8,8,9,8,13,2,10,4,9
17107,2,3,2,4,4,2,6,8,7,8,8,8,14,1,9,4,10
17108,22,2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,8
17109,17,1,0,2,1,1,6,9,7,3,7,5,7,2,7,4,10
17110,15,4,6,6,4,4,9,7,2,6,13,5,6,1,10,3,10
17111,15,5,8,6,6,5,4,11,4,5,11,9,4,0,10,4,7
17112,3,5,8,6,6,4,8,8,7,7,10,5,4,3,8,4,8
17113,1,4,8,5,6,5,8,8,4,4,7,5,7,4,8,5,7
17114,16,4,6,5,8,5,7,8,5,3,7,9,11,3,8,6,8
17115,1,4,7,5,5,5,7,7,7,6,7,6,7,2,8,6,10
17116,18,1,3,3,2,1,8,8,2,6,10,6,8,1,8,5,8
17117,14,6,12,4,6,3,6,8,5,5,9,5,6,5,9,5,8
17118,7,5,11,7,8,7,6,6,6,5,6,5,8,6,6,7,10
17119,8,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8
17120,8,5,8,6,6,3,7,5,2,7,7,7,9,1,10,4,8
17121,6,2,1,2,2,1,8,6,6,6,6,5,10,1,7,5,10
17122,22,3,3,5,5,3,7,8,4,1,7,8,8,8,10,0,8
17123,0,1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8
17124,9,2,6,2,4,1,15,4,3,5,12,1,7,0,8,0,8
17125,16,5,7,7,10,11,8,6,5,2,6,6,8,11,12,10,15
17126,11,1,4,2,3,1,7,4,1,7,7,2,10,0,7,2,8
17127,8,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8
17128,3,7,11,10,8,6,8,7,7,8,9,5,4,4,8,6,11
17129,13,8,15,10,8,5,12,5,2,5,12,3,7,5,6,0,8
17130,8,1,3,1,4,1,7,7,0,7,7,6,8,0,8,2,8
17131,20,3,5,4,3,2,5,8,5,7,10,9,9,3,9,2,6
17132,8,1,5,2,4,1,7,7,0,7,13,6,8,0,8,1,7
17133,3,5,9,8,6,6,9,8,4,6,11,5,5,4,7,4,9
17134,4,3,6,5,4,4,8,7,5,2,7,6,9,4,8,7,10
17135,6,6,8,8,7,8,7,8,5,3,7,7,9,7,11,7,8
17136,21,4,7,5,5,2,9,12,2,3,4,11,9,3,12,1,7
17137,18,3,5,3,4,2,8,7,7,5,7,6,7,2,8,9,8
17138,17,3,6,5,4,4,8,9,4,5,8,4,8,3,5,4,11
17139,4,2,3,3,1,1,6,8,2,7,11,7,8,1,8,4,8
17140,12,5,9,5,6,6,8,5,11,0,6,8,8,8,6,1,6
17141,24,6,7,6,5,3,4,9,1,8,10,10,6,1,10,3,4
17142,8,3,7,4,5,2,7,7,0,8,14,6,8,0,8,1,8
17143,4,5,10,7,8,5,10,7,2,9,11,3,8,3,8,5,12
17144,16,5,7,6,9,6,8,5,8,4,6,5,9,4,8,6,9
17145,25,1,3,2,2,1,7,7,5,8,6,6,8,2,8,6,8
17146,18,2,6,3,4,2,9,9,5,9,5,5,5,0,7,8,8
17147,22,7,11,7,8,7,2,10,2,3,10,10,8,7,11,1,7
17148,6,5,11,4,6,3,8,7,5,3,9,6,7,3,9,8,8
17149,19,5,7,6,5,3,4,13,4,5,12,9,4,2,12,2,5
17150,16,5,9,7,11,7,8,7,8,4,5,6,10,3,8,7,10
17151,23,4,6,5,5,5,6,8,2,4,8,7,9,2,8,7,8
17152,0,3,7,5,5,3,11,3,2,2,9,1,9,3,5,2,8
17153,0,2,6,4,4,2,10,3,1,2,8,3,9,2,6,2,8
17154,22,4,5,6,8,4,4,8,5,2,7,8,8,8,10,0,8
17155,0,2,5,4,4,2,7,2,2,2,6,2,8,2,7,2,7
17156,24,3,8,5,6,2,5,10,1,3,8,11,8,1,11,0,8
17157,11,4,9,5,6,4,6,4,4,8,3,2,5,4,6,2,5
17158,25,6,7,4,11,4,8,5,4,4,11,6,8,3,9,10,8
17159,1,2,1,3,1,2,7,7,5,5,7,6,6,1,8,5,9
17160,23,4,5,7,4,3,9,6,1,9,10,4,7,2,8,3,8
17161,4,3,8,4,6,4,6,7,6,8,7,6,10,3,8,6,8
17162,9,2,10,3,8,1,12,3,10,3,13,6,13,1,6,0,8
17163,6,4,8,6,6,6,8,5,4,3,7,5,11,6,8,4,11
17164,23,5,10,6,8,4,7,7,4,4,7,6,7,3,8,4,8
17165,6,4,9,5,7,6,7,7,6,2,7,6,11,4,9,8,7
17166,16,4,5,5,7,3,9,7,8,6,6,6,10,3,8,5,9
17167,16,4,5,5,7,3,9,8,8,6,5,8,10,3,8,5,9
17168,24,8,13,6,7,4,9,7,5,6,9,5,4,4,10,6,5
17169,20,4,9,4,6,2,8,5,14,5,6,14,8,3,9,0,8
17170,8,6,12,6,7,4,9,8,2,5,11,5,6,3,9,6,11
17171,0,2,7,4,5,3,11,2,2,2,9,2,9,2,6,2,7
17172,22,8,8,8,6,5,3,10,3,4,11,10,8,8,10,2,6
17173,25,4,4,4,6,2,7,7,4,14,9,6,8,0,8,8,8
17174,14,5,10,6,7,3,8,8,9,8,7,7,8,3,8,4,8
17175,23,4,8,6,6,3,9,7,1,8,10,2,7,3,8,4,9
17176,19,4,10,6,7,2,8,15,1,6,7,11,8,0,8,0,8
17177,14,8,14,5,8,4,6,6,6,3,9,7,9,5,9,5,8
17178,7,2,0,2,0,0,7,8,11,1,7,5,8,3,8,0,8
17179,21,6,11,9,8,5,7,11,3,2,6,11,9,3,10,3,9
17180,4,2,3,3,5,2,3,7,6,10,7,6,15,0,8,7,8
17181,10,1,0,1,0,0,4,6,6,2,7,6,11,3,7,2,10
17182,14,6,10,7,8,3,7,9,9,9,7,8,8,3,8,4,8
17183,22,4,3,5,5,3,8,8,5,1,7,8,8,8,9,0,8
17184,3,4,10,6,8,4,9,7,5,7,9,4,4,3,8,4,8
17185,15,6,10,5,5,3,6,10,6,2,11,5,5,4,10,4,8
17186,5,4,9,5,6,4,5,10,5,6,11,10,5,2,9,2,5
17187,12,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8
17188,24,3,3,4,2,1,4,11,2,7,11,10,5,1,11,2,5
17189,9,2,9,3,6,2,9,6,2,7,12,4,8,0,6,2,6
17190,16,3,6,4,5,2,9,6,9,6,7,5,9,3,8,4,8
17191,12,8,9,11,7,7,6,7,3,5,9,9,9,8,6,2,8
17192,10,5,9,6,7,7,7,9,5,4,7,5,7,5,7,8,11
17193,19,4,9,5,7,3,5,14,1,6,9,10,7,0,8,0,8
17194,24,3,6,4,4,1,8,11,2,2,5,12,8,1,11,0,8
17195,9,3,5,4,6,4,9,9,5,6,7,5,8,3,10,8,9
17196,9,3,11,4,8,3,9,6,3,7,12,4,9,1,6,2,6
17197,0,6,12,6,6,5,9,4,5,3,10,5,12,7,3,6,11
17198,5,9,13,7,7,4,6,11,3,5,13,6,4,2,8,6,6
17199,22,5,9,7,7,11,10,7,5,2,7,7,8,13,10,3,6
17200,13,5,10,5,8,6,7,7,13,1,6,6,8,5,9,0,7
17201,22,7,7,7,5,4,3,11,3,3,10,10,8,7,10,2,6
17202,6,7,9,7,7,5,6,7,6,6,10,8,11,2,9,4,10
17203,18,2,7,3,5,3,8,7,7,5,7,6,8,2,8,8,8
17204,3,3,1,4,3,3,7,7,6,7,7,6,5,2,8,3,7
17205,6,7,9,6,5,3,10,5,4,5,11,3,7,4,7,5,9
17206,7,6,7,9,5,6,9,7,3,6,10,4,7,5,7,4,9
17207,15,4,9,6,7,5,7,10,4,4,12,5,3,1,10,3,8
17208,12,3,3,5,2,3,7,6,3,4,9,8,9,6,5,2,9
17209,2,5,11,6,8,5,5,7,6,9,8,5,13,1,9,4,9
17210,6,6,9,8,7,8,7,10,6,3,5,5,11,5,7,8,7
17211,17,4,2,5,3,4,6,7,5,6,6,5,7,3,7,4,8
17212,7,4,5,7,4,4,8,8,3,6,10,6,8,3,8,3,8
17213,18,3,4,4,3,2,6,8,3,7,11,7,8,1,9,4,5
17214,22,4,9,6,7,3,8,8,5,2,6,8,8,8,10,0,8
17215,22,6,9,6,7,5,2,10,2,3,10,11,9,6,10,1,7
17216,12,3,2,4,3,3,8,6,5,4,7,7,8,7,5,2,7
17217,0,2,6,3,4,2,12,4,3,2,10,1,9,2,6,1,8
17218,13,6,11,7,9,3,7,7,15,2,4,6,8,6,8,0,8
17219,22,6,9,6,7,7,4,9,2,3,9,8,8,7,11,2,6
17220,24,6,9,8,7,7,9,8,6,4,5,9,7,3,8,10,5
17221,7,8,13,8,7,6,9,6,4,5,11,3,7,7,8,5,8
17222,25,5,6,4,9,4,9,4,4,3,11,6,9,2,10,8,8
17223,23,3,5,6,4,3,8,7,1,9,10,4,8,2,8,3,8
17224,2,4,7,5,5,3,7,9,8,6,5,6,12,4,8,3,8
17225,0,2,5,4,4,2,5,3,2,2,5,2,8,2,6,2,6
